2     0.09661508185180488      0.0977074205704735
3     0.035397857253232766     0.043361961301552024
4     0.014997449185462926     0.01709197042379704
5     0.0075910220458709704    0.008625180052924373
6     0.004733260524430738     0.0035907180980491965
7     0.0029930870964686466    0.0014139611226440744
8     0.002294094787318705     6.292509130639411E-4
9     0.001813959306977391     2.5308505531944673E-4
10    0.0017776276855600611    1.0768130754398994E-4
11    0.001769344612194844     4.369981709313153E-5
12    0.0018749169956798527    1.7851796172573998E-5
13    0.0021736445240624408    7.369699875381679E-6
14    0.002789669783469946     3.3777370863373427E-6
15    0.004117710457641383     1.2963561534866476E-6
16    0.005424408584062072     5.181843625038956E-7
17    0.009847218436234541     2.1208021071985884E-7
18    0.014141117102681738     8.379093266478532E-8
19    0.02079022734238461      4.424055480473079E-8
20    0.044824737170790004     1.4069656402470672E-8
21    0.06902164059562375      4.6506919349104985E-9
22    0.11938269941307356      2.5486353484665165E-9
23    0.2612610230488137       8.472405808854075E-10
24    0.5349822877519333       4.436134677908793E-10
25    1.3413481997508785       1.7103916802515309E-10
26    2.441941823378645        7.15289350594152E-11
27    6.4110237948421425       2.1014216553203635E-11
28    15.288807131834098       8.407977389947061E-12
29    39.81816332670358        4.889895195283714E-12
30    98.66464426092952        1.9929076574512216E-12
31    280.19220409373133       4.983521443076817E-13
32    686.1497138354804        2.421789545014991E-13
33    2191.53603926678         1.8940544254577002E-13
34    6383.771550882257        1.8761933535122068E-13
35    21445.45125116368        1.3658666302452883E-14
36    58409.10857467849        2.3192988832478857E-14
37    170226.9865247598        2.6917778788816825E-15
38    522375.5205415445        9.717859639566984E-16
39    1905736.0544154504       3.327125708446944E-16
40    6741878.352392703        2.631451426910406E-16
41    2.0810801649310682E7     6.823280981594191E-17
42    1.000474937632203E8      2.923807037415895E-17
43    3.3144737735918623E8     6.186911568953726E-18
44    1.136611033059869E9      1.7027843180294407E-18
45    4.068437519966018E9      5.205673167259172E-19
46    1.6402785323036518E10    2.343984922258952E-19
47    6.485358689960037E10     1.0199339725502435E-19
48    2.768680462436308E11     8.887299328971499E-20
49    1.3611882337902512E12    4.1432158954566155E-19
50    4.848525035433197E12     2.5646068207827843E-19
